component_id,artifact_id,source_population,stratum,attack_related,raw_component_median_latency_ns,paired_h0_median_latency_ns,composed_path_median_latency_ns,paired_component_minus_load_difference_median_ns,peak_traced_allocation_bytes,canonical_bytes,bundle_bytes,N_operations,N_modes,schedule_operation_count,recorded_repetitions
H1,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9717450.0,5181750.0,14828900.0,4619800.0,2610656,369648,369648,90,172,90,100
H1,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9469800.0,5184050.0,14703950.0,4268600.0,2596940,366660,366660,90,172,90,100
H1,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9715850.0,5134900.0,14872300.0,4678650.0,2641414,371712,371712,90,172,90,100
H1,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20031300.0,9936700.0,30152100.0,9904600.0,5118221,755658,755658,150,451,150,100
H1,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20455000.0,9772100.0,30554200.0,10445350.0,5123695,758750,758750,150,451,150,100
H1,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9661300.0,5344700.0,15081300.0,4330800.0,2641423,371715,371715,90,172,90,100
H1,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20955100.0,9979850.0,31451850.0,10901950.0,5151431,780287,780287,150,490,150,100
H1,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9311350.0,5063250.0,14485250.0,4306600.0,2609258,369294,369294,90,172,90,100
H1,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9752650.0,5264750.0,15119650.0,4333350.0,2684814,377302,377302,90,172,90,100
H2,A22_ATTACK_PURE_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5600.0,143900.0,148250.0,-139800.0,904,55,2292,,,,100
H2,A22_ATTACK_PURE_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5400.0,137850.0,142800.0,-134500.0,904,55,1999,,,,100
H2,A22_ATTACK_PURE_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5500.0,139300.0,143500.0,-135700.0,904,55,2158,,,,100
H2,A22_ATTACK_PURE_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,4800.0,139050.0,143600.0,-135050.0,904,55,2018,,,,100
H2,A22_ATTACK_PURE_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5450.0,144450.0,148600.0,-140800.0,904,55,2827,,,,100
H2,A22_ATTACK_PURE_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,6150.0,211700.0,221600.0,-203000.0,904,55,1938,,,,100
H2,A22_ATTACK_PURE_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5500.0,143250.0,148400.0,-138950.0,904,55,2284,,,,100
H2,A22_ATTACK_PURE_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5150.0,141550.0,146100.0,-138300.0,904,55,2304,,,,100
H2,A22_ATTACK_PURE_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5250.0,138450.0,142600.0,-134100.0,904,55,2076,,,,100
H2,A22_ATTACK_PURE_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5500.0,141300.0,145950.0,-137250.0,904,55,2126,,,,100
H2,A22_ATTACK_PURE_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5700.0,140650.0,144800.0,-136100.0,904,55,2067,,,,100
H2,A22_ATTACK_PURE_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5200.0,140350.0,144650.0,-135800.0,904,55,2033,,,,100
H2,A22_ATTACK_PURE_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,4050.0,140250.0,145250.0,-136350.0,904,55,2384,,,,100
H2,A22_ATTACK_PURE_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5450.0,140700.0,145200.0,-136900.0,904,55,2217,,,,100
H2,A22_ATTACK_PURE_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5400.0,140650.0,145500.0,-136200.0,904,55,1819,,,,100
H2,A22_ATTACK_PURE_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5650.0,142250.0,147050.0,-139000.0,904,55,2490,,,,100
H2,A22_ATTACK_PURE_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5100.0,138600.0,143050.0,-135200.0,904,55,2455,,,,100
H2,A22_ATTACK_PURE_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5650.0,141600.0,146050.0,-137950.0,904,55,2099,,,,100
H2,A22_ATTACK_PURE_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,4950.0,137000.0,141300.0,-133500.0,904,55,2142,,,,100
H2,A22_ATTACK_PURE_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,True,5600.0,139650.0,143900.0,-135800.0,904,55,2004,,,,100
H2,A22_ATTACK_UNDERLYING_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,11800.0,147550.0,158100.0,-139450.0,2598,94,2465,,,,100
H2,A22_ATTACK_UNDERLYING_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,13400.0,199600.0,209850.0,-191650.0,2598,131,7928,,,,100
H2,A22_ATTACK_UNDERLYING_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,11900.0,153950.0,164000.0,-144950.0,2598,94,3252,,,,100
H2,A22_ATTACK_UNDERLYING_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,9700.0,179250.0,189650.0,-170600.0,2598,132,5092,,,,100
H2,A22_ATTACK_UNDERLYING_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,11900.0,153100.0,164100.0,-143500.0,2598,94,3023,,,,100
H2,A22_ATTACK_UNDERLYING_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,9950.0,172850.0,183100.0,-163800.0,2598,134,3937,,,,100
H2,A22_ATTACK_UNDERLYING_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,11550.0,149800.0,158850.0,-141500.0,2598,94,2524,,,,100
H2,A22_ATTACK_UNDERLYING_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12750.0,169000.0,180050.0,-160050.0,2598,131,3244,,,,100
H2,A22_ATTACK_UNDERLYING_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12200.0,145200.0,155850.0,-138600.0,2598,94,2170,,,,100
H2,A22_ATTACK_UNDERLYING_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,10600.0,193150.0,203850.0,-183150.0,2598,132,7153,,,,100
H2,A22_ATTACK_UNDERLYING_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12050.0,152850.0,162350.0,-145900.0,2598,94,2416,,,,100
H2,A22_ATTACK_UNDERLYING_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,13200.0,224200.0,235700.0,-214800.0,2598,134,12345,,,,100
H2,A22_ATTACK_UNDERLYING_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,9600.0,151600.0,161400.0,-142500.0,2598,94,3005,,,,100
H2,A22_ATTACK_UNDERLYING_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,10300.0,167600.0,177350.0,-158500.0,2598,131,3062,,,,100
H2,A22_ATTACK_UNDERLYING_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12100.0,150750.0,160850.0,-141900.0,2598,94,2654,,,,100
H2,A22_ATTACK_UNDERLYING_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,10050.0,170900.0,180650.0,-161000.0,2598,132,3419,,,,100
H2,A22_ATTACK_UNDERLYING_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12300.0,148850.0,158450.0,-140200.0,2598,94,2272,,,,100
H2,A22_ATTACK_UNDERLYING_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12350.0,201400.0,211450.0,-193250.0,2598,134,12015,,,,100
H2,A22_ATTACK_UNDERLYING_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12150.0,146700.0,157200.0,-139650.0,2598,94,2317,,,,100
H2,A22_ATTACK_UNDERLYING_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,True,12450.0,208300.0,219400.0,-199700.0,2598,131,10083,,,,100
H2,A22_COMPOSITE_NEW_ORDER_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13900.0,173150.0,184000.0,-163350.0,2942,139,3085,,,,100
H2,A22_COMPOSITE_NEW_ORDER_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,14250.0,178250.0,190050.0,-169550.0,2942,139,4519,,,,100
H2,A22_COMPOSITE_NEW_ORDER_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13300.0,149600.0,160250.0,-140950.0,2942,139,2044,,,,100
H2,A22_COMPOSITE_NEW_ORDER_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10850.0,152200.0,163500.0,-143350.0,2942,139,3098,,,,100
H2,A22_COMPOSITE_NEW_ORDER_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11050.0,165150.0,176300.0,-156300.0,2942,139,2532,,,,100
H2,A22_COMPOSITE_NEW_ORDER_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11200.0,163150.0,175000.0,-154050.0,2942,139,2130,,,,100
H2,A22_COMPOSITE_NEW_ORDER_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13100.0,187550.0,199300.0,-177850.0,2942,140,7225,,,,100
H2,A22_COMPOSITE_NEW_ORDER_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12700.0,153800.0,164650.0,-144300.0,2942,139,2241,,,,100
H2,A22_COMPOSITE_NEW_ORDER_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12700.0,150300.0,161050.0,-140800.0,2942,139,2320,,,,100
H2,A22_COMPOSITE_NEW_ORDER_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13650.0,166700.0,178100.0,-157200.0,2942,139,2186,,,,100
H2,A22_COMPOSITE_NEW_ORDER_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12300.0,165400.0,176050.0,-156100.0,2942,139,2435,,,,100
H2,A22_COMPOSITE_NEW_ORDER_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13300.0,168700.0,179100.0,-160350.0,2942,139,2730,,,,100
H2,A22_COMPOSITE_NEW_ORDER_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12900.0,152400.0,163650.0,-143200.0,2942,139,2411,,,,100
H2,A22_COMPOSITE_NEW_ORDER_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12250.0,152400.0,163750.0,-143000.0,2942,140,2342,,,,100
H2,A22_COMPOSITE_NEW_ORDER_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13100.0,167100.0,177800.0,-156600.0,2942,139,2185,,,,100
H2,A22_COMPOSITE_NEW_ORDER_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12400.0,167600.0,178700.0,-158650.0,2942,139,2569,,,,100
H2,A22_COMPOSITE_NEW_ORDER_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,14300.0,179100.0,190000.0,-169050.0,2942,139,3696,,,,100
H2,A22_COMPOSITE_NEW_ORDER_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11050.0,148050.0,159050.0,-138400.0,2942,139,2129,,,,100
H2,A22_COMPOSITE_NEW_ORDER_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12400.0,153650.0,164050.0,-143950.0,2942,139,2623,,,,100
H2,A22_COMPOSITE_NEW_ORDER_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12550.0,166300.0,177000.0,-157300.0,2942,139,2301,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10250.0,160700.0,171700.0,-151800.0,2598,109,2389,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11950.0,161750.0,172050.0,-153000.0,2598,109,2213,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12800.0,150850.0,162000.0,-142350.0,2598,109,2225,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12400.0,150500.0,160850.0,-141000.0,2598,109,2687,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10650.0,166400.0,176400.0,-155600.0,2598,109,3067,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12650.0,162400.0,172000.0,-152300.0,2598,110,2100,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12950.0,164150.0,175000.0,-155950.0,2598,109,2412,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10250.0,160100.0,170950.0,-151650.0,2598,109,3847,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12800.0,157000.0,166950.0,-146800.0,2598,109,3231,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13050.0,175500.0,186850.0,-165800.0,2598,109,4364,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13200.0,163950.0,174750.0,-155900.0,2598,109,2652,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13500.0,179950.0,191700.0,-167100.0,2598,110,4625,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11950.0,156100.0,166300.0,-147800.0,2598,109,2766,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12550.0,157350.0,167500.0,-147300.0,2598,109,3367,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10800.0,165750.0,176500.0,-156950.0,2598,109,2696,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11900.0,160650.0,171400.0,-152050.0,2598,109,2090,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,9800.0,161700.0,172350.0,-153050.0,2598,109,2322,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11450.0,152200.0,163000.0,-144300.0,2598,110,2659,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_019,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12500.0,162950.0,173600.0,-154850.0,2598,109,4880,,,,100
H2,A22_COMPOSITE_PRIORITY_DUE_020,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13050.0,173000.0,184600.0,-164350.0,2598,109,4742,,,,100
H2,A22_INVALID_INTERVAL_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15450.0,227350.0,239950.0,-217650.0,2598,131,12962,,,,100
H2,A22_INVALID_INTERVAL_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14800.0,169900.0,181850.0,-160000.0,2598,131,4273,,,,100
H2,A22_INVALID_INTERVAL_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15800.0,217650.0,229850.0,-205600.0,2598,132,11324,,,,100
H2,A22_INVALID_INTERVAL_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15500.0,189900.0,202600.0,-180000.0,2598,132,6881,,,,100
H2,A22_INVALID_INTERVAL_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14000.0,165050.0,177600.0,-155300.0,2598,132,4575,,,,100
H2,A22_INVALID_INTERVAL_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13200.0,205450.0,218450.0,-194550.0,2598,134,19307,,,,100
H2,A22_INVALID_INTERVAL_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12400.0,163350.0,174550.0,-151900.0,2598,131,2894,,,,100
H2,A22_INVALID_INTERVAL_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12600.0,173300.0,184550.0,-163000.0,2598,131,6672,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12650.0,217500.0,228150.0,-206750.0,2598,131,20966,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,6150.0,172600.0,178850.0,-167350.0,904,55,7113,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,5550.0,202100.0,207000.0,-197500.0,904,55,16812,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12100.0,169600.0,180800.0,-160750.0,2598,132,3697,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,10100.0,205700.0,216250.0,-197100.0,2598,132,13682,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,5350.0,171900.0,176100.0,-167400.0,904,55,5058,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,4800.0,180600.0,185400.0,-176900.0,904,55,6816,,,,100
H2,A22_INVALID_MISSING_EFFECTIVE_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12450.0,169100.0,179550.0,-160000.0,2598,131,3913,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14300.0,160100.0,171750.0,-148900.0,2598,142,4020,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14300.0,148400.0,160200.0,-138650.0,2598,142,2198,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13050.0,154550.0,167450.0,-143350.0,2598,142,2944,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13750.0,146650.0,159150.0,-137400.0,2598,142,2222,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14500.0,150650.0,163950.0,-141050.0,2598,142,2521,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14800.0,150800.0,162900.0,-140650.0,2598,142,2297,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13850.0,149900.0,162200.0,-140500.0,2598,142,2459,,,,100
H2,A22_INVALID_UNKNOWN_MACHINE_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14700.0,173800.0,187000.0,-162000.0,2598,142,3297,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15200.0,164800.0,177150.0,-155750.0,2598,101,4063,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14250.0,166300.0,178700.0,-156750.0,2598,101,3149,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15700.0,182650.0,195250.0,-169950.0,2598,101,3011,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,12350.0,163050.0,175450.0,-153150.0,2598,101,2844,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,14300.0,171700.0,183300.0,-161300.0,2598,101,3538,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13900.0,169500.0,181850.0,-158600.0,2598,101,3308,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,13750.0,171500.0,184650.0,-162300.0,2598,101,3838,,,,100
H2,A22_INVALID_UNKNOWN_ORDER_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,15950.0,169600.0,182550.0,-159700.0,2598,101,2762,,,,100
H2,A22_INVALID_UNSUPPORTED_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,4400.0,158000.0,162200.0,-153200.0,904,55,2750,,,,100
H2,A22_INVALID_UNSUPPORTED_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,5650.0,155100.0,159700.0,-151250.0,904,55,2985,,,,100
H2,A22_INVALID_UNSUPPORTED_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,5600.0,156600.0,160600.0,-152700.0,904,55,2722,,,,100
H2,A22_INVALID_UNSUPPORTED_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,4200.0,158050.0,162200.0,-154150.0,904,55,3804,,,,100
H2,A22_INVALID_UNSUPPORTED_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,5600.0,155750.0,160850.0,-151550.0,904,55,3291,,,,100
H2,A22_INVALID_UNSUPPORTED_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,6050.0,184000.0,190950.0,-178950.0,904,55,3951,,,,100
H2,A22_INVALID_UNSUPPORTED_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,4350.0,157400.0,161700.0,-152800.0,904,55,3998,,,,100
H2,A22_INVALID_UNSUPPORTED_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_reject,False,4150.0,154250.0,159100.0,-150500.0,904,55,3237,,,,100
H2,A22_SINGLE_MF_001,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11750.0,166500.0,177250.0,-158800.0,2598,130,3328,,,,100
H2,A22_SINGLE_MF_002,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12650.0,188850.0,200650.0,-179450.0,2598,130,10367,,,,100
H2,A22_SINGLE_MF_003,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12700.0,181900.0,192700.0,-173200.0,2598,131,9048,,,,100
H2,A22_SINGLE_MF_004,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11550.0,154300.0,164500.0,-145350.0,2598,132,3719,,,,100
H2,A22_SINGLE_MF_005,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,5150.0,194650.0,199400.0,-190250.0,904,55,15875,,,,100
H2,A22_SINGLE_MF_006,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,10700.0,161650.0,172150.0,-151950.0,2598,134,2818,,,,100
H2,A22_SINGLE_MF_007,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13000.0,165950.0,175900.0,-157850.0,2598,131,3220,,,,100
H2,A22_SINGLE_MF_008,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11050.0,144200.0,154450.0,-134750.0,2598,131,2070,,,,100
H2,A22_SINGLE_MF_009,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13200.0,185600.0,197100.0,-177600.0,2598,132,9418,,,,100
H2,A22_SINGLE_MF_010,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12050.0,178600.0,189150.0,-170050.0,2598,132,4720,,,,100
H2,A22_SINGLE_MF_011,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11650.0,235100.0,246200.0,-225400.0,2598,132,14695,,,,100
H2,A22_SINGLE_MF_012,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,14000.0,255550.0,267400.0,-246350.0,2598,134,35991,,,,100
H2,A22_SINGLE_MF_013,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,9900.0,153500.0,163950.0,-144750.0,2598,131,3079,,,,100
H2,A22_SINGLE_MF_014,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,11800.0,148500.0,158800.0,-140900.0,2598,131,2843,,,,100
H2,A22_SINGLE_MF_015,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,5100.0,190350.0,195400.0,-186550.0,904,55,14289,,,,100
H2,A22_SINGLE_MF_016,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12550.0,179350.0,189500.0,-169800.0,2598,132,4765,,,,100
H2,A22_SINGLE_MF_017,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,12400.0,217350.0,227000.0,-207350.0,2598,132,19444,,,,100
H2,A22_SINGLE_MF_018,A22_RETAINED_SEMANTIC_CANDIDATES_V1,expected_accept,False,13000.0,204800.0,215200.0,-196200.0,2598,134,13855,,,,100
